org_key,year,event_key,match_key,match_number,time,alliance,team_key,scouter,StartPos,autoTotalFuel,AutoSetOf5Fuel,qScoringAccuracyAuto,AutoClimb,SingleFuel,SetsOfFuel,qHPFeedingEff,qAllianceFeedingEff,qScoringAccuracyTele,DidClimb,endClimb,ClimbHeight,feedLocation,diedDuringMatch,MinorFoul,MajorFoul,didDefense,qDefenseQuality,qDriverSkill,otherNotes,AutoPoints,TeleopPoints,EndgamePoints,contributedPoints,FuelPoints,ClimbPoints,AutoMistake,FoulPoints,superNotes
frc245,2026,2026mibel,2026mibel_qm3,3,3/20/2026 3:18:00 PM,blue,frc4405,"Akshay","Human player side","0","0","1","0","16","0",,,"4","0","0","0","Neutral Zone","0","0","0",,"3","3","","0","16","0","16","16","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm4,4,3/20/2026 3:27:00 PM,blue,frc8373,"Akshay","Other side","0","0","1","0","2","20",,,"5","0","0","0","Neutral Zone","0","0","0",,"2","5","","0","102","0","102","102","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm4,4,3/20/2026 3:27:00 PM,red,frc9751,"Sky","Middle","0","0","1","0","7","1",,,"3","0","0","0","Does not matter","0","0","0",,"0","3","","0","12","0","12","12","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm4,4,3/20/2026 3:27:00 PM,blue,frc3098,"Sanika","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm4,4,3/20/2026 3:27:00 PM,blue,frc4737,"Claire","Human player side","1","1","5","0","0","0",,,"1","0","0","0","Does not matter","1","0","0",,"0","2","","6","0","0","6","6","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm4,4,3/20/2026 3:27:00 PM,red,frc1701,"Redyshetty(Pranav)","Other side","0","0","1","0","0","10",,,"3","0","0","0","Does not matter","0","0","0",,"0","3","Auto-aim didn't work at the start.","0","50","0","50","50","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm5,5,3/20/2026 3:36:00 PM,red,frc3641,"Sanika","Other side","0","6","4","0","5","13",,,"4","0","0","0","Does not matter","0","0","0",,"4","4","","30","70","0","100","100","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm5,5,3/20/2026 3:36:00 PM,red,frc8832,"Sky","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","1","0",,"0","1","intake broken fahhh","0","0","0","0","0","0","0","5",""
frc245,2026,2026mibel,2026mibel_qm5,5,3/20/2026 3:36:00 PM,red,frc9204,"Akshay","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","3","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm5,5,3/20/2026 3:36:00 PM,blue,frc7247,"Redyshetty(Pranav)","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"5","3","They drew a foul and got points for them. They pushed fuel to their side, used time effectively, but never fed the human player.","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm5,5,3/20/2026 3:36:00 PM,blue,frc10672,"Claire","Middle","0","0","1","0","0","0",,,"1","0","0","0","Alliance Side","0","0","0",,"0","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm6,6,3/20/2026 3:45:00 PM,blue,frc6615,"Noah","Other side","2","4","5","0","4","21",,,"5","0","0","0","Does not matter","0","0","0",,"0","5","","22","109","0","131","131","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm6,6,3/20/2026 3:45:00 PM,blue,frc8623,"Kasthuri","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","1","Robot did not show up ","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm6,6,3/20/2026 3:45:00 PM,red,frc5053,"Claire","Other side","0","0","1","0","3","5",,,"3","0","0","0","Does not matter","0","0","0",,"0","3","","0","28","0","28","28","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm6,6,3/20/2026 3:45:00 PM,red,frc66,"Matina","Middle","0","0","1","0","2","1",,,"2","0","0","0","Neutral Zone","0","0","0",,"0","2","Got stuck on fuel?","0","7","0","7","7","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm6,6,3/20/2026 3:45:00 PM,blue,frc6538,"Francis(Jacob)","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"3","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm7,7,3/20/2026 3:54:00 PM,red,frc6190,"Noah","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm7,7,3/20/2026 3:54:00 PM,red,frc3656,"Claire","Human player side","0","0","1","0","2","35",,,"5","0","0","0","Neutral Zone","0","0","0",,"0","4","","0","177","0","177","177","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm7,7,3/20/2026 3:54:00 PM,blue,frc6029,"Francis(Jacob)","Other side","0","2","5","0","1","1",,,"3","0","0","0","Neutral Zone","0","0","0",,"0","3","Broken shooter (either lobbed shots way too high or barely shot them out)","10","6","0","16","16","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm7,7,3/20/2026 3:54:00 PM,blue,frc9735,"Kasthuri","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","1","Robot stopped working, shooter also was non-operational ","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm7,7,3/20/2026 3:54:00 PM,blue,frc1188,"Matina","Human player side","1","0","1","0","8","9",,,"4","0","0","0","Neutral Zone","0","0","0",,"2","3","","1","53","0","54","54","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm7,7,3/20/2026 3:54:00 PM,red,frc94,"Aubrey","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0",,"0","1","Robot was NOT working couldn’t even drive. Match was delayed by a few mins bc of them but still didn’t work","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm8,8,3/20/2026 4:03:00 PM,red,frc6344,"Kasthuri","Middle","0","0","1","0","10","2",,,"2","0","0","0","Neutral Zone","0","0","0",,"0","1","Got stuck on balls for majority of teleop, extremely top heavy ","0","20","0","20","20","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm8,8,3/20/2026 4:03:00 PM,red,frc4391,"Noah","Other side","3","4","4","0","0","4",,,"5","0","0","0","Does not matter","0","0","0",,"0","3","","23","20","0","43","43","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm8,8,3/20/2026 4:03:00 PM,blue,frc11505,"Aubrey","Middle","3","0","2","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"1","2","Drove too fast and got stuck on balls. Feeder bot mostly","3","0","0","3","3","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm8,8,3/20/2026 4:03:00 PM,blue,frc3098,"Claire","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm8,8,3/20/2026 4:03:00 PM,blue,frc4395,"Matina","Human player side","1","0","1","0","8","1",,,"3","0","0","0","Neutral Zone","0","0","0",,"0","2","","1","13","0","14","14","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm8,8,3/20/2026 4:03:00 PM,red,frc6120,"Francis(Jacob)","Human player side","0","2","5","0","13","9",,,"4","0","0","0","Does not matter","0","0","0",,"0","5","","10","58","0","68","68","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm9,9,3/20/2026 4:12:00 PM,red,frc9751,"Aubrey","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","2","Feeder botWhen they tried to shoot the fuel bounced off the robot, unsuccessful ","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm9,9,3/20/2026 4:12:00 PM,red,frc5708,"Noah","Other side","0","0","1","0","4","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","2","","0","4","0","4","4","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm9,9,3/20/2026 4:12:00 PM,blue,frc8832,"Matina","Middle","0","0","1","0","5","0",,,"2","0","0","0","Does not matter","0","0","0",,"0","2","","0","5","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm9,9,3/20/2026 4:12:00 PM,blue,frc5498,"Francis(Jacob)","Human player side","3","1","5","0","6","2",,,"3","0","0","0","Neutral Zone","0","0","0",,"0","2","","8","16","0","24","24","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm9,9,3/20/2026 4:12:00 PM,red,frc5067,"Kasthuri","Human player side","0","0","1","0","3","0",,,"2","0","0","0","Neutral Zone","0","0","0",,"3","3","Pushed balls towards red zone and into human feed, got stuck on a ball for a few seconds","0","3","0","3","3","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm9,9,3/20/2026 4:12:00 PM,blue,frc1250,"Claire","Other side","0","0","1","0","8","0",,,"1","0","0","0","Does not matter","0","0","0",,"0","2","","0","8","0","8","8","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm10,10,3/20/2026 4:20:00 PM,red,frc9455,"Noah","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Stuck on fuel most of the match","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm10,10,3/20/2026 4:20:00 PM,blue,frc1701,"Kasthuri","Other side","0","6","5","0","55","6",,,"5","0","0","0","Neutral Zone","0","0","0","0","1","4","Did not play defense, scored well ","30","85","0","115","115","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm10,10,3/20/2026 4:20:00 PM,blue,frc66,"Francis(Jacob)","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","Didn't show up","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm10,10,3/20/2026 4:20:00 PM,blue,frc4737,"Matina","Middle","0","1","4","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","Not sure if it died, drive a little but stopped quickly after tele-op started","5","0","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm10,10,3/20/2026 4:20:00 PM,red,frc245,"Aubrey","Other side","0","0","1","0","6","20",,,"4","0","0","0","Does not matter","0","0","0","0","1","5","","0","106","0","106","106","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm10,10,3/20/2026 4:20:00 PM,red,frc1528,"Claire","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm11,11,3/20/2026 4:28:00 PM,blue,frc6618,"Sky","Other side","0","0","1","0","1","1",,,"3","1","1","1","Does not matter","0","0","0","0","1","2","climbed with 45 seconds still left, shooting and intake likely broken","0","6","10","16","6","10","0","0",""
frc245,2026,2026mibel,2026mibel_qm11,11,3/20/2026 4:28:00 PM,red,frc6615,"Aubrey","Other side","0","0","1","0","0","28",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","Scoring so much with bot human player stats probably not accurate","0","140","0","140","140","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm11,11,3/20/2026 4:28:00 PM,red,frc7247,"Akshay","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","1","2","2","This was just a moving brick, had stuff meant to block camera but didn’t really succeed ","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm11,11,3/20/2026 4:28:00 PM,blue,frc3641,"Sanika","Human player side","0","0","4","0","3","20",,,"4","0","0","0","Neutral Zone","0","0","0","0","5","4","","0","103","0","103","103","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm11,11,3/20/2026 4:28:00 PM,blue,frc8623,"Redyshetty(Pranav)","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","1","1","1","Base bot.","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm11,11,3/20/2026 4:28:00 PM,red,frc7220,"Sunny","Human player side","0","0","1","0","0","1",,,"1","0","0","0","Does not matter","0","0","0","0","1","4","Shooter broken fahhhh","0","5","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm12,12,3/20/2026 4:36:00 PM,red,frc5053,"Redyshetty(Pranav)","Other side","0","0","1","0","0","8",,,"3","0","0","0","Does not matter","0","0","0","0","1","2","Shooter jammed. Also tried to feed human player, but didn't do it properly.","0","40","0","40","40","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm12,12,3/20/2026 4:36:00 PM,blue,frc94,"Sunny","Middle","0","0","1","0","0","0",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm12,12,3/20/2026 4:36:00 PM,red,frc10672,"Sky","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","power/connection problems midway through match","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm12,12,3/20/2026 4:36:00 PM,blue,frc6528,"Aubrey","Other side","0","1","4","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","Worked for Auton but died for teleop ","5","0","0","5","5","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm12,12,3/20/2026 4:36:00 PM,blue,frc1188,"Sanika","Human player side","4","0","4","0","0","20",,,"1","0","0","0","Does not matter","0","0","0","0","1","4","","4","100","0","104","104","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm12,12,3/20/2026 4:36:00 PM,red,frc5263,"Akshay","Middle","0","0","1","0","2","2",,,"3","0","0","0","Does not matter","0","0","0","1","2","4","","0","12","0","12","12","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm13,13,3/20/2026 4:44:00 PM,red,frc6538,"Akshay","Middle","1","1","2","0","7","3",,,"4","0","0","0","Neutral Zone","0","0","0","0","1","4","","6","22","0","28","28","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm13,13,3/20/2026 4:44:00 PM,blue,frc8373,"Sky","Other side","0","0","4","0","0","2",,,"1","0","1","0","Does not matter","0","0","0","0","1","2","beached next to bump, hit by teammate when climbing","0","10","0","10","10","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm13,13,3/20/2026 4:44:00 PM,red,frc10656,"Sunny","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","Couldn’t shoot. Didn’t play defense either. Didnt do anything","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm13,13,3/20/2026 4:44:00 PM,blue,frc4405,"Sanika","Human player side","0","0","1","0","3","2",,,"2","0","0","0","Does not matter","0","0","0","0","1","3","","0","13","0","13","13","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm13,13,3/20/2026 4:44:00 PM,red,frc9204,"Aubrey","Other side","0","0","1","0","2","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Ok at feeder botSomething wrong with shooter","0","2","0","2","2","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm13,13,3/20/2026 4:44:00 PM,blue,frc6190,"Redyshetty(Pranav)","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm14,14,3/20/2026 4:52:00 PM,blue,frc4395,"Akshay","Other side","3","0","3","0","0","0",,,"1","0","0","0","Alliance Side","0","0","0","0","1","2","Robot didn’t shoot after auton ","3","0","0","3","3","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm14,14,3/20/2026 4:52:00 PM,red,frc9455,"Sunny","Human player side","0","0","1","0","1","0",,,"1","0","0","0","Does not matter","0","0","0","1","4","3","","0","1","0","1","1","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm14,14,3/20/2026 4:52:00 PM,blue,frc5067,"Aubrey","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","4","Feeder but actually goodVery fast","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm14,14,3/20/2026 4:52:00 PM,red,frc3098,"Sanika","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","4","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm14,14,3/20/2026 4:52:00 PM,blue,frc6029,"Redyshetty(Pranav)","Human player side","2","0","2","0","3","2",,,"2","0","0","0","Does not matter","0","0","0","0","1","2","Intake is really bad.","2","13","0","15","15","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm14,14,3/20/2026 4:52:00 PM,red,frc1701,"Sky","Other side","3","5","5","0","0","7",,,"3","0","0","0","Neutral Zone","0","0","0","0","1","3","shooter less and less accurate as match went on","28","35","0","63","63","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm15,15,3/20/2026 6:00:00 PM,red,frc11505,"Aubrey","Human player side","4","0","4","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","3","","4","0","0","4","4","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm15,15,3/20/2026 6:00:00 PM,red,frc6615,"Sunny","Other side","0","0","1","0","10","19",,,"5","0","0","0","Does not matter","0","0","0","0","1","4","","0","105","0","105","105","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm15,15,3/20/2026 6:00:00 PM,blue,frc9735,"Kasthuri","Other side","0","0","1","0","8","1",,,"2","0","0","0","Neutral Zone","0","0","0","0","1","1","","0","13","0","13","13","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm15,15,3/20/2026 6:00:00 PM,blue,frc4737,"Francis(Jacob)","Human player side","4","0","3","0","2","3",,,"2","0","0","0","Neutral Zone","0","0","0","0","1","2","Got stuck frequently on balls in center","4","17","0","21","21","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm15,15,3/20/2026 6:00:00 PM,red,frc4391,"Noah","Human player side","0","0","1","0","2","7",,,"4","0","0","0","Neutral Zone","0","0","0","0","1","4","Got stuck on fuel on auton","0","37","0","37","37","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm15,15,3/20/2026 6:00:00 PM,blue,frc8832,"Matina","Human player side","0","0","1","0","6","0",,,"2","0","0","0","Neutral Zone","0","0","0","0","1","2","","0","6","0","6","6","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm16,16,3/20/2026 6:09:00 PM,red,frc7247,"Francis(Jacob)","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Bad team, scores 0 points and didn't play defense at all even tho they were just sitting there","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm16,16,3/20/2026 6:09:00 PM,blue,frc5053,"Noah","Middle","0","0","1","0","0","12",,,"4","0","0","0","Does not matter","0","0","0","0","1","4","Robot is very prone to tipping, especially with a full hopper.","0","60","0","60","60","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm16,16,3/20/2026 6:09:00 PM,red,frc5708,"Claire","Middle","0","2","3","0","3","10",,,"3","0","0","0","Does not matter","0","0","0","0","1","3","","10","53","0","63","63","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm16,16,3/20/2026 6:09:00 PM,blue,frc7220,"Matina","Other side","0","3","1","0","7","4",,,"3","0","0","0","Does not matter","0","0","0","0","1","3","","15","27","0","42","42","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm16,16,3/20/2026 6:09:00 PM,blue,frc6120,"Kasthuri","Human player side","7","1","3","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","3","","12","0","0","12","12","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm16,16,3/20/2026 6:09:00 PM,red,frc6344,"Sunny","Human player side","0","0","1","0","3","6",,,"5","0","0","0","Does not matter","0","0","0","0","1","3","","0","33","0","33","33","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm17,17,3/20/2026 6:18:00 PM,blue,frc9751,"Noah","Middle","0","0","1","0","3","0",,,"5","0","0","0","Does not matter","0","0","0","0","1","2","","0","3","0","3","3","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm17,17,3/20/2026 6:18:00 PM,blue,frc3641,"Francis(Jacob)","Other side","0","5","5","0","0","19",,,"3","0","0","0","Does not matter","0","0","0","0","1","5","","25","95","0","120","120","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm17,17,3/20/2026 6:18:00 PM,red,frc10656,"Matina","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm17,17,3/20/2026 6:18:00 PM,red,frc8623,"Kasthuri","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm17,17,3/20/2026 6:18:00 PM,red,frc6190,"Aubrey","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","I think a ball was stuck so shooter didn’t work","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm17,17,3/20/2026 6:18:00 PM,blue,frc94,"Sunny","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm18,18,3/20/2026 6:27:00 PM,blue,frc66,"Kasthuri","Middle","0","0","1","0","11","2",,,"3","0","0","0","Does not matter","0","0","0","0","1","2","","0","21","0","21","21","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm18,18,3/20/2026 6:27:00 PM,blue,frc1250,"Francis(Jacob)","Other side","3","0","2","0","1","13",,,"1","0","0","0","Does not matter","0","0","0","0","1","5","","3","66","0","69","69","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm18,18,3/20/2026 6:27:00 PM,red,frc6618,"Sunny","Middle","3","0","2","0","2","0",,,"2","1","1","1","Does not matter","0","0","0","0","1","3","","3","2","10","15","5","10","1","0",""
frc245,2026,2026mibel,2026mibel_qm18,18,3/20/2026 6:27:00 PM,red,frc8373,"Matina","Human player side","2","0","1","0","0","23",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","","2","115","0","117","117","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm18,18,3/20/2026 6:27:00 PM,blue,frc1188,"Aubrey","Human player side","0","2","1","0","7","16",,,"4","0","0","0","Does not matter","0","0","0","0","1","5","","10","87","0","97","97","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm18,18,3/20/2026 6:27:00 PM,red,frc10672,"Noah","Other side","0","0","1","0","0","0",,,"1","0","0","0","Alliance Side","0","0","0","0","1","2","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm19,19,3/20/2026 6:36:00 PM,red,frc1528,"Matina","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","2","1","Defense bot? Nothing on it, theres just a chassis","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm19,19,3/20/2026 6:36:00 PM,red,frc5263,"Aubrey","Human player side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","Could barely drive definitely issues with the robot","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm19,19,3/20/2026 6:36:00 PM,blue,frc245,"Francis(Jacob)","Human player side","2","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","5","","2","0","0","2","2","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm19,19,3/20/2026 6:36:00 PM,blue,frc3656,"Noah","Human player side","0","6","4","0","0","35",,,"5","0","0","0","Does not matter","0","0","0","0","1","5","","30","175","0","205","205","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm19,19,3/20/2026 6:36:00 PM,red,frc4405,"Kasthuri","Other side","0","0","1","0","14","2",,,"3","0","0","0","Alliance Side","0","0","0","0","1","2","","0","24","0","24","24","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm19,19,3/20/2026 6:36:00 PM,blue,frc6538,"Sunny","Middle","6","0","3","0","3","0",,,"1","0","0","0","Does not matter","1","0","0","0","1","2","","6","3","0","9","9","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm20,20,3/20/2026 6:45:00 PM,red,frc6528,"Sky","Other side","0","2","5","0","4","10",,,"4","0","0","0","Does not matter","0","0","0","0","1","4","","10","54","0","64","64","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm20,20,3/20/2026 6:45:00 PM,red,frc6344,"Claire","Human player side","0","0","1","0","13","4",,,"3","0","0","0","Alliance Side","0","0","0","0","1","3","","0","33","0","33","33","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm20,20,3/20/2026 6:45:00 PM,blue,frc5498,"Sunny","Human player side","2","1","4","0","0","2",,,"5","0","0","0","Does not matter","1","0","0","0","1","3","","7","10","0","17","17","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm20,20,3/20/2026 6:45:00 PM,blue,frc4737,"Sanika","Middle","3","0","4","0","2","3",,,"3","0","0","0","Does not matter","0","0","0","0","1","3","","3","17","0","20","20","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm20,20,3/20/2026 6:45:00 PM,red,frc9204,"Akshay","Middle","2","0","1","0","2","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","2","2","0","4","4","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm20,20,3/20/2026 6:45:00 PM,blue,frc9455,"Redyshetty(Pranav)","Human player side","4","0","3","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","2","","4","0","0","4","4","0","1","0",""
frc245,2026,2026mibel,2026mibel_qm21,21,3/20/2026 6:54:00 PM,blue,frc5067,"Sky","Middle","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","3","no shooter, good shuttling to alliance side and human player station","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm21,21,3/20/2026 6:54:00 PM,red,frc3641,"Akshay","Human player side","2","17","5","0","0","53",,,"1","0","0","0","Does not matter","0","0","0","0","1","5","","87","265","0","352","352","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm21,21,3/20/2026 6:54:00 PM,blue,frc1701,"Redyshetty(Pranav)","Other side","0","8","4","0","0","16",,,"4","0","0","0","Does not matter","0","0","0","0","1","4","","40","80","0","120","120","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm21,21,3/20/2026 6:54:00 PM,red,frc6615,"Claire","Other side","6","2","4","0","9","15",,,"4","0","0","0","Does not matter","0","0","0","0","1","3","","16","84","0","100","100","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm21,21,3/20/2026 6:54:00 PM,blue,frc4391,"Sanika","Human player side","3","4","4","0","0","5",,,"4","0","0","0","Neutral Zone","0","0","0","0","1","4","","23","25","0","48","48","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm21,21,3/20/2026 6:54:00 PM,red,frc5708,"Sunny","Middle","2","0","1","0","0","2",,,"3","0","0","0","Does not matter","0","0","0","1","4","4","","2","10","0","12","12","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm22,22,3/20/2026 7:03:00 PM,red,frc7247,"Claire","Other side","0","0","1","0","0","0",,,"1","0","0","0","Does not matter","0","0","0","0","1","1","","0","0","0","0","0","0","0","0",""
frc245,2026,2026mibel,2026mibel_qm22,22,3/20/2026 7:03:00 PM,blue,frc7220,"Sky","Other side","3","4","3","0","24","6",,,"2","0","0","0","Neutral Zone","0","0","0","0","1","3","","23","54","0","77","77","0","0","0",""
